source,kind,joint,frame,angle_deg
3D,正解,right_elbow,49,121.67577260488643
3D,正解,right_elbow,50,120.73068116227118
3D,正解,right_elbow,51,120.01091828987535
3D,正解,right_elbow,52,119.57653986051133
3D,正解,right_elbow,53,119.38988461152067
3D,正解,right_elbow,54,119.44303147861137
3D,正解,right_elbow,55,119.6540219065782
3D,正解,right_elbow,56,119.92246512954893
3D,正解,right_elbow,57,120.17080446836904
3D,正解,right_elbow,58,120.33843035895256
3D,正解,right_elbow,59,120.39023560436975
3D,正解,right_elbow,60,120.32985953360168
3D,正解,right_elbow,61,120.23053740347306
3D,正解,right_elbow,62,120.14538593220342
3D,正解,right_elbow,63,119.9500069418548
3D,正解,right_elbow,64,119.53152474795304
3D,正解,right_elbow,65,119.02933006960964
3D,正解,right_elbow,66,118.66538440206809
3D,正解,right_elbow,67,118.49961787421418
3D,正解,right_elbow,68,118.52445356659335
3D,正解,right_elbow,69,118.74351306093655
3D,正解,right_elbow,70,119.24315160269484
3D,正解,right_elbow,71,120.0111653098234
3D,正解,right_elbow,72,121.05474852307636
3D,正解,right_elbow,73,122.4153301499326
3D,正解,right_elbow,74,124.06721505762974
3D,正解,right_elbow,75,125.86198245161226
3D,正解,right_elbow,76,127.767357937599
3D,正解,right_elbow,77,129.8575961574214
3D,正解,right_elbow,78,132.14402240851152
3D,正解,right_elbow,79,134.5476652069525
3D,正解,right_elbow,80,136.9121011763965
3D,正解,right_elbow,81,139.13889708298268
3D,正解,right_elbow,82,141.22376975477388
3D,正解,right_elbow,83,143.05540322199855
3D,正解,right_elbow,84,144.5153875730871
3D,正解,right_elbow,85,145.50981170048917
3D,正解,right_elbow,86,146.00945980202377
3D,正解,right_elbow,87,146.18340630165102
3D,正解,right_elbow,88,146.28997398878656
3D,正解,right_elbow,89,146.3850956129497
3D,正解,right_elbow,90,146.38441230522787
3D,正解,right_elbow,91,146.3194537544963
3D,正解,right_elbow,92,146.22333369519663
3D,正解,right_elbow,93,146.07576231825462
3D,正解,right_elbow,94,145.97318884220672
3D,正解,right_elbow,95,145.94338792291
3D,正解,right_elbow,96,145.88802592705665
3D,正解,right_elbow,97,145.8097330716232
3D,正解,right_elbow,98,145.73328000745062
3D,正解,right_elbow,99,145.48206537904343
3D,正解,right_elbow,100,144.94708506149178
3D,正解,right_elbow,101,144.30342770937006
3D,正解,left_knee,1,76.30800539752529
3D,正解,left_knee,2,76.25145011239039
3D,正解,left_knee,3,76.17874140344898
3D,正解,left_knee,4,76.08699706828911
3D,正解,left_knee,5,75.96746458801783
3D,正解,left_knee,6,75.81413417127538
3D,正解,left_knee,7,75.62312617197387
3D,正解,left_knee,8,75.39301020743082
3D,正解,left_knee,9,75.13207807598755
3D,正解,left_knee,10,74.84898328149978
3D,正解,left_knee,11,74.5544082637643
3D,正解,left_knee,12,74.25883805210236
3D,正解,left_knee,13,73.96767552326804
3D,正解,left_knee,14,73.68037803203171
3D,正解,left_knee,15,73.38977441676475
3D,正解,left_knee,16,73.08571274976511
3D,正解,left_knee,17,72.76180929545666
3D,正解,left_knee,18,72.4176078372828
3D,正解,left_knee,19,72.06065340257612
3D,正解,left_knee,20,71.70715541453642
3D,正解,left_knee,21,71.38645059604711
3D,正解,left_knee,22,71.12988551128225
3D,正解,left_knee,23,70.97617550204369
3D,正解,left_knee,24,70.97779842700146
3D,正解,left_knee,25,71.18317615592592
3D,正解,left_knee,26,71.63958280459333
3D,正解,left_knee,27,72.3818868511888
3D,正解,left_knee,28,73.43513294521449
3D,正解,left_knee,29,74.79580594924778
3D,正解,left_knee,30,76.43765217688397
3D,正解,left_knee,31,78.32818695577409
3D,正解,left_knee,32,80.42213727283077
3D,正解,left_knee,33,82.66985682794399
3D,正解,left_knee,34,85.0266242993345
3D,正解,left_knee,35,87.43074498872241
3D,正解,left_knee,36,89.83302261461652
3D,正解,left_knee,37,92.20182584488096
3D,正解,left_knee,38,94.50688857640115
3D,正解,left_knee,39,96.72488800546272
3D,正解,left_knee,40,98.84483232630137
3D,正解,left_knee,41,100.87268756551732
3D,正解,left_knee,42,102.82224023241626
3D,正解,left_knee,43,104.76715079800562
3D,正解,left_knee,44,106.76802477765698
3D,正解,left_knee,45,108.87989868933374
3D,正解,left_knee,46,111.135939792443
3D,正解,left_knee,47,113.54403523800259
3D,正解,left_knee,48,116.0869106315314
3D,正解,left_knee,49,118.70308371666131
3D,正解,left_knee,50,121.35071599144672
3D,正解,left_knee,51,124.01252164230634
3D,正解,left_knee,52,126.68320993849905
3D,正解,left_knee,53,129.3523809694307
3D,正解,left_knee,54,132.0408573598111
3D,正解,left_knee,55,134.71138633840692
3D,正解,left_knee,56,137.2957549918464
3D,正解,left_knee,57,139.7215497045233
3D,正解,left_knee,58,141.90689904357242
3D,正解,left_knee,59,143.79309794078938
3D,正解,left_knee,60,145.35668751657295
3D,正解,left_knee,61,146.6047620654784
3D,正解,left_knee,62,147.57961648823402
3D,正解,left_knee,63,148.34505332843884
3D,正解,left_knee,64,148.81583156266603
3D,正解,left_knee,65,149.04498001152785
3D,正解,left_knee,66,149.22009697166342
3D,正解,left_knee,67,149.39220275770128
3D,正解,left_knee,68,149.59668997208092
3D,正解,left_knee,69,149.85550638386636
3D,正解,left_knee,70,150.17103010267212
3D,正解,left_knee,71,150.5510195910785
3D,正解,left_knee,72,150.98846669830226
3D,正解,left_knee,73,151.45798006678768
3D,正解,left_knee,74,151.94505591413963
3D,正解,left_knee,75,152.43744166364183
3D,正解,left_knee,76,152.90993553302883
3D,正解,left_knee,77,153.34899066066907
3D,正解,left_knee,78,153.7522704326727
3D,正解,left_knee,79,154.1196169007441
3D,正解,left_knee,80,154.4539151552786
3D,正解,left_knee,81,154.75153108485267
3D,正解,left_knee,82,155.00548423645978
3D,正解,left_knee,83,155.21999991501818
3D,正解,left_knee,84,155.4030216495757
3D,正解,left_knee,85,155.55763899529515
3D,正解,left_knee,86,155.6864741404444
3D,正解,left_knee,87,155.78637684674695
3D,正解,left_knee,88,155.8471042109426
3D,正解,left_knee,89,155.86632660888273
3D,正解,left_knee,90,155.85710824233394
3D,正解,left_knee,91,155.82116253170537
3D,正解,left_knee,92,155.76346103020788
3D,正解,left_knee,93,155.68593021260264
3D,正解,left_knee,94,155.587487974074
3D,正解,left_knee,95,155.47064065515335
3D,正解,left_knee,96,155.34464401711253
3D,正解,left_knee,97,155.21088828923678
3D,正解,left_knee,98,155.07175901000005
3D,正解,left_knee,99,154.94107577042166
3D,正解,left_knee,100,154.82757405555452
3D,正解,left_knee,101,154.73307809502018
3D,正解,right_knee,1,47.638881183639924
3D,正解,right_knee,2,47.60501397158924
3D,正解,right_knee,3,47.57735440215438
3D,正解,right_knee,4,47.55785959663903
3D,正解,right_knee,5,47.546364475142376
3D,正解,right_knee,6,47.541905064909834
3D,正解,right_knee,7,47.539858488178595
3D,正解,right_knee,8,47.53987504811087
3D,正解,right_knee,9,47.541233217475884
3D,正解,right_knee,10,47.543484553946534
3D,正解,right_knee,11,47.5459678892904
3D,正解,right_knee,12,47.549167603518406
3D,正解,right_knee,13,47.552877105140716
3D,正解,right_knee,14,47.560051715621
3D,正解,right_knee,15,47.584417739635654
3D,正解,right_knee,16,47.64480252942824
3D,正解,right_knee,17,47.77037755030415
3D,正解,right_knee,18,48.00084430876251
3D,正解,right_knee,19,48.384577316457936
3D,正解,right_knee,20,48.972801460988016
3D,正解,right_knee,21,49.804417926458314
3D,正解,right_knee,22,50.892254475150146
3D,正解,right_knee,23,52.234691342943044
3D,正解,right_knee,24,53.81316487140077
3D,正解,right_knee,25,55.6053886569152
3D,正解,right_knee,26,57.614894587102256
3D,正解,right_knee,27,59.87252162761185
3D,正解,right_knee,28,62.41292450233128
3D,正解,right_knee,29,65.25806286242916
3D,正解,right_knee,30,68.39640093804364
3D,正解,right_knee,31,71.74938348313792
3D,正解,right_knee,32,75.33648700493109
3D,正解,right_knee,33,79.06759061204622
3D,正解,right_knee,34,82.98578923212757
3D,正解,right_knee,35,87.10247735301361
3D,正解,right_knee,36,91.397221633235
3D,正解,right_knee,37,95.85440145017782
3D,正解,right_knee,38,100.4520530236979
3D,正解,right_knee,39,105.11965707400037
3D,正解,right_knee,40,109.90397574238763
3D,正解,right_knee,41,114.80875866345455
3D,正解,right_knee,42,119.45747400872371
3D,正解,right_knee,43,124.26562628273774
3D,正解,right_knee,44,129.2773249249056
3D,正解,right_knee,45,134.46369007492333
3D,正解,right_knee,46,139.7452278564269
3D,正解,right_knee,47,145.06298828914677
3D,正解,right_knee,48,150.2180482147751
3D,正解,right_knee,49,154.69647398615126
3D,正解,right_knee,50,157.6437272049841
3D,正解,right_knee,51,159.07635693034013
3D,正解,right_knee,52,159.4541686237561
3D,正解,right_knee,53,159.26088651299045
3D,正解,right_knee,54,158.90532687297625
3D,正解,right_knee,55,158.58387895388762
3D,正解,right_knee,56,158.3272993785891
3D,正解,right_knee,57,158.19591800559564
3D,正解,right_knee,58,158.14556163039583
3D,正解,right_knee,59,158.12742564198885
3D,正解,right_knee,60,158.18697844608602
3D,正解,right_knee,61,158.36830474246742
3D,正解,right_knee,62,158.7152549226442
3D,正解,right_knee,63,158.52485128283385
3D,正解,right_knee,64,158.5130833873247
3D,正解,right_knee,65,158.74839983614672
3D,正解,right_knee,66,159.12719255811282
3D,正解,right_knee,67,159.3703764847468
3D,正解,right_knee,68,159.5024886814615
3D,正解,right_knee,69,159.53654333750458
3D,正解,right_knee,70,158.95153732976254
3D,正解,right_knee,71,158.19896464974627
3D,正解,right_knee,72,157.56205068300287
3D,正解,right_knee,73,157.07127572626547
3D,正解,right_knee,74,156.7572340997961
3D,正解,right_knee,75,156.60547014430452
3D,正解,right_knee,76,156.5543813276919
3D,正解,right_knee,77,156.55231059455934
3D,正解,right_knee,78,156.57231833489524
3D,正解,right_knee,79,156.5987225631655
3D,正解,right_knee,80,156.61329009773468
3D,正解,right_knee,81,156.59419358308722
3D,正解,right_knee,82,156.5274166709269
3D,正解,right_knee,83,156.43592659154393
3D,正解,right_knee,84,156.3473302004303
3D,正解,right_knee,85,156.28520503803074
3D,正解,right_knee,86,156.25809389353125
3D,正解,right_knee,87,156.25761147350113
3D,正解,right_knee,88,156.26458942678286
3D,正解,right_knee,89,156.27163053718914
3D,正解,right_knee,90,156.27630810064338
3D,正解,right_knee,91,156.27337096699677
3D,正解,right_knee,92,156.26454504066422
3D,正解,right_knee,93,156.25983755289795
3D,正解,right_knee,94,156.2535065001168
3D,正解,right_knee,95,156.24067160348375
3D,正解,right_knee,96,156.22122239563114
3D,正解,right_knee,97,156.19347352246763
3D,正解,right_knee,98,156.15249808773487
3D,正解,right_knee,99,156.11168168126417
3D,正解,right_knee,100,156.08204077858937
3D,正解,right_knee,101,156.05256710216483
